Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-15,149.5722420099722,150.65074579260178,147.99443176710434,149.96170043945312,76259900,0.0,0
2022-07-18,150.53090459929564,151.3597550828748,146.49650020302172,146.86599731445312,81420900,0.0,0
2022-07-19,147.71481315007847,151.02021929493563,146.7062196420561,150.79054260253906,82982400,0.0,0
2022-07-20,150.91037805437588,153.50677771493017,150.16141837201874,152.8277130126953,64823400,0.0,0
2022-07-21,154.28569441680588,155.35421754333117,151.72924780817826,155.134521484375,65086600,0.0,0
2022-07-22,155.17445098015614,156.06321581189454,153.19720179313802,153.87625122070312,66675400,0.0,0
2022-07-25,153.79636597234884,154.82493603183795,152.0687699361618,152.7378387451172,53623900,0.0,0
2022-07-26,152.04879767789615,152.8776482298161,150.59083134810842,151.3897247314453,55138700,0.0,0
2022-07-27,152.36835799293837,157.11176926427808,151.94894240377684,156.572509765625,78620700,0.0,0
2022-07-28,156.7622472537683,157.42133541840016,154.19582004924496,157.13174438476562,81378700,0.0,0
2022-07-29,161.01634900783574,163.40303322230918,159.27875708140323,162.28457641601562,101689200,0.0,0
2022-08-01,160.78665851281008,163.3630816388577,160.6668298401272,161.2859649658203,67829400,0.0,0
2022-08-02,159.87792690020527,162.18472019647606,159.40857763136142,159.7880401611328,59907000,0.0,0
2022-08-03,160.61689585411594,166.35892005325226,160.52702434976783,165.89956665039062,82507500,0.0,0
2022-08-04,165.77972136270986,166.95809250343535,164.20191115867402,165.5800018310547,55474100,0.0,0
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56646600,0.23,0
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900,0.0,0
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500,0.0,0
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500,0.0,0
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200,0.0,0
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,67946400,0.0,0
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700,0.0,0
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100,0.0,0
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,77120279,0.0,0
