Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-21,48.36000061035156,48.689998626708984,47.86000061035156,48.18000030517578,3623500,0.0,0
2022-06-22,46.88999938964844,48.290000915527344,46.88999938964844,47.38999938964844,3540600,0.0,0
2022-06-23,47.7400016784668,48.619998931884766,47.5099983215332,48.0,2349200,0.0,0
2022-06-24,48.97999954223633,49.380001068115234,48.61000061035156,49.18000030517578,3029300,0.0,0
2022-06-27,48.33000183105469,48.54999923706055,47.09000015258789,47.220001220703125,6179300,0.0,0
2022-06-28,46.689998626708984,47.349998474121094,45.41999816894531,45.650001525878906,6372500,0.0,0
2022-06-29,46.099998474121094,46.59000015258789,45.93000030517578,46.400001525878906,3858000,0.0,0
2022-06-30,45.15999984741211,45.5099983215332,44.43000030517578,45.38999938964844,3544100,0.0,0
2022-07-01,45.290000915527344,45.65999984741211,44.529998779296875,45.279998779296875,3450400,0.0,0
2022-07-05,43.150001525878906,44.400001525878906,43.0,43.970001220703125,4468500,0.0,0
2022-07-06,43.97999954223633,44.15999984741211,43.36000061035156,43.88999938964844,3394300,0.0,0
2022-07-07,44.650001525878906,45.599998474121094,44.630001068115234,45.31999969482422,3151400,0.0,0
2022-07-08,44.709999084472656,45.119998931884766,44.33000183105469,44.63999938964844,2484000,0.0,0
2022-07-11,43.33000183105469,43.630001068115234,42.75,42.90999984741211,3010800,0.0,0
2022-07-12,43.0,43.34000015258789,42.790000915527344,43.040000915527344,1793400,0.0,0
2022-07-13,42.130001068115234,42.93000030517578,42.11000061035156,42.47999954223633,3934700,0.0,0
2022-07-14,42.33000183105469,42.400001525878906,41.349998474121094,41.61000061035156,3082900,0.0,0
2022-07-15,41.18000030517578,41.54999923706055,40.68000030517578,41.40999984741211,1968000,0.0,0
2022-07-18,42.369998931884766,42.7400016784668,42.16999816894531,42.25,3611900,0.0,0
2022-07-19,42.599998474121094,43.25,42.349998474121094,43.150001525878906,2865600,0.0,0
2022-07-20,42.959999084472656,43.099998474121094,42.45000076293945,42.75,2557800,0.0,0
2022-07-21,42.65999984741211,43.2400016784668,42.58000183105469,43.15999984741211,2060900,0.0,0
2022-07-22,42.18000030517578,42.4900016784668,41.70000076293945,41.810001373291016,2872900,0.0,0
2022-07-25,41.5,41.75,41.33000183105469,41.58000183105469,1896200,0.0,0
2022-07-26,41.75,41.81999969482422,41.0,41.099998474121094,3424400,0.0,0
2022-07-27,40.900001525878906,41.25,40.38999938964844,41.09000015258789,2885400,0.0,0
2022-07-28,40.86000061035156,41.189998626708984,40.150001525878906,40.65999984741211,2348500,0.0,0
2022-07-29,39.22999954223633,39.400001525878906,38.209999084472656,38.65999984741211,14785800,0.0,0
2022-08-01,37.599998474121094,38.369998931884766,36.56999969482422,37.31999969482422,14887700,0.0,0
2022-08-02,37.540000915527344,38.66999816894531,37.11000061035156,37.81999969482422,17385400,0.0,0
2022-08-03,38.43000030517578,39.29999923706055,38.15999984741211,39.220001220703125,14432900,0.0,0
2022-08-04,40.0,40.75,39.58000183105469,39.70000076293945,5435300,0.0,0
2022-08-05,38.650001525878906,38.79999923706055,37.900001525878906,38.5,3840200,0.0,0
2022-08-08,38.119998931884766,38.38999938964844,37.54999923706055,37.810001373291016,2976600,0.0,0
2022-08-09,37.84000015258789,38.099998474121094,37.59000015258789,37.75,3395000,0.0,0
2022-08-10,38.04999923706055,38.369998931884766,37.66999816894531,38.25,2628200,0.0,0
2022-08-11,38.68000030517578,39.880001068115234,38.65999984741211,39.029998779296875,3367000,0.0,0
2022-08-12,38.119998931884766,38.650001525878906,37.95000076293945,38.439998626708984,5965400,0.0,0
2022-08-15,38.0,38.529998779296875,37.900001525878906,38.310001373291016,3508100,0.0,0
2022-08-16,38.4900016784668,39.040000915527344,38.16999816894531,38.79999923706055,3868300,0.0,0
2022-08-17,38.599998474121094,40.75,38.56999969482422,40.0099983215332,15760800,0.0,0
